agent,workload,network,seen,condition,episode,seed,total_tasks_generated,num_completed,num_failed,completion_rate,avg_latency_ms,deadline_met_rate,total_energy_joules,final_time_ms,task_seed,duration_ms,truncated,num_decisions,episode_return,p95_latency_ms,late_completions,deadline_failures,sla_violations,rejections,fail_deadline_missed_while_running,raw_latency,raw_sla,raw_rejection,raw_balance,raw_energy,raw_utilization,w_latency,w_sla,w_rejection,w_balance,w_energy,w_utilization,fail_server_full_or_incompatible
ECT,heavy,normal,True,heavy_normal,15,90015,192.0,27.0,165.0,0.140625,1303.0748760027282,1.0,2385.2870984520414,19940.0,90015.0,10000.0,0.0,192.0,-584.6624308794372,2058.0673542467093,0.0,165.0,165.0,0.0,165.0,35.183021652073656,185.0,0.0,32.426833099471565,23.852870984520415,24.277040733450928,-17.591510826036828,-555.0,0.0,-9.728049929841472,-4.770574196904084,2.427704073345088,0.0
PPO,heavy,normal,True,heavy_normal,15,90015,192.0,27.0,165.0,0.140625,1150.3563139284781,0.9629629629629629,2779.773440753844,23430.0,90015.0,10000.0,0.0,192.0,-584.5209840847851,2006.7671533060404,1.0,165.0,166.0,0.0,165.0,31.059620476068908,186.0,0.0,26.15785517465349,27.797734407538456,24.157295871529772,-15.529810238034454,-558.0,0.0,-7.847356552396044,-5.559546881507689,2.41572958715297,0.0
FIFO,heavy,normal,True,heavy_normal,16,90016,177.0,2.0,175.0,0.011299435028248588,1238.329955495622,1.0,14400.099896062202,134440.0,90016.0,10000.0,0.0,177.0,-677.8271356631391,1415.4038143763682,0.0,175.0,175.0,0.0,175.0,2.476659910991244,200.5,0.0,154.67553419636448,144.00099896062204,1.1405434339026583,-1.238329955495622,-601.5,0.0,-46.40266025890926,-28.800199792124406,0.11405434339026585,0.0
RoundRobin,heavy,normal,True,heavy_normal,16,90016,177.0,55.0,122.0,0.3107344632768362,986.822003745694,1.0,5010.194325205457,42720.0,90016.0,10000.0,0.0,177.0,-498.95481295837874,1819.420064571842,0.0,111.0,111.0,11.0,111.0,54.27521020601316,133.0,13.0,46.906945592800284,50.10194325205457,32.75264472878656,-27.13760510300658,-399.0,-52.0,-14.072083677840082,-10.020388650410913,3.2752644728786553,11.0
Random,heavy,normal,True,heavy_normal,16,90016,177.0,44.0,133.0,0.24858757062146894,1101.993860083185,1.0,3779.5060555428117,31820.0,90016.0,10000.0,0.0,177.0,-542.8644756599219,1692.9512941633025,0.0,112.0,112.0,21.0,112.0,48.48772984366014,140.0,20.5,39.27884285668676,37.79506055542811,27.220542299997135,-24.24386492183007,-420.0,-82.0,-11.783652857006027,-7.559012111085623,2.722054229999718,21.0
Greedy,heavy,normal,True,heavy_normal,16,90016,177.0,37.0,140.0,0.20903954802259886,1256.367434967904,1.0,2423.0701847898804,19330.0,90016.0,10000.0,0.0,177.0,-544.9470165505196,2057.9640928434806,0.0,140.0,140.0,0.0,140.0,46.48559509381245,171.5,0.0,16.050577808418037,24.230701847898807,24.570947084918096,-23.242797546906225,-514.5,0.0,-4.815173342525413,-4.846140369579761,2.4570947084918084,0.0
ECT,heavy,normal,True,heavy_normal,16,90016,177.0,35.0,142.0,0.1977401129943503,1293.9596556653046,1.0,2138.0587609064937,16260.0,90016.0,10000.0,0.0,177.0,-543.5917766851751,2740.706707935964,0.0,142.0,142.0,0.0,142.0,45.216669559262115,170.0,0.0,32.37720880774433,21.380587609064943,30.058382585921386,-22.608334779631058,-510.0,0.0,-9.713162642323308,-4.276117521812987,3.0058382585921324,0.0
PPO,heavy,normal,True,heavy_normal,16,90016,177.0,35.0,142.0,0.1977401129943503,1218.65740283314,1.0,2760.6730523767637,22380.0,90016.0,10000.0,0.0,177.0,-538.7388888651162,2287.9439713821257,0.0,142.0,142.0,0.0,142.0,42.65300909915989,169.0,0.0,25.721309098707312,27.606730523767645,28.253545188294716,-21.326504549579944,-507.0,0.0,-7.7163927296121955,-5.521346104753526,2.825354518829471,0.0
FIFO,heavy,normal,True,heavy_normal,17,90017,170.0,0.0,170.0,0.0,0.0,0.0,14669.424139154775,137040.0,90017.0,10000.0,0.0,170.0,-637.1387317908486,0.0,0.0,170.0,170.0,0.0,170.0,0.0,188.0,0.0,146.1341232190091,146.69424139154776,0.403534531636316,0.0,-564.0,0.0,-43.84023696570268,-29.338848278309555,0.0403534531636316,0.0
RoundRobin,heavy,normal,True,heavy_normal,17,90017,170.0,39.0,131.0,0.22941176470588234,937.7341150014615,0.9743589743589743,5070.142502941227,44720.0,90017.0,10000.0,0.0,170.0,-514.3074049076918,1560.3758695822717,1.0,123.0,124.0,8.0,123.0,36.571630485057,146.0,9.0,46.393245821843706,50.70142502941227,20.366690872722238,-18.2858152425285,-438.0,-36.0,-13.917973746553116,-10.140285005882454,2.0366690872722244,8.0
Random,heavy,normal,True,heavy_normal,17,90017,170.0,37.0,133.0,0.21764705882352942,1062.7863066951832,0.972972972972973,5425.148299276154,47900.0,90017.0,10000.0,0.0,170.0,-520.5144104252881,1939.5632401176501,1.0,126.0,127.0,7.0,126.0,39.32309334772178,147.5,9.0,45.76219885148758,54.25148299276154,22.260925025712226,-19.66154667386089,-442.5,-36.0,-13.728659655446268,-10.85029659855231,2.226092502571222,7.0
Greedy,heavy,normal,True,heavy_normal,17,90017,170.0,23.0,147.0,0.13529411764705881,1202.7098863997337,1.0,2691.5677370820563,23030.0,90017.0,10000.0,0.0,170.0,-528.3357770957568,1886.5993085712971,0.0,147.0,147.0,0.0,147.0,27.66232738719388,169.0,0.0,12.385279027032507,26.915677370820564,15.94105780114073,-13.83116369359694,-507.0,0.0,-3.715583708109748,-5.383135474164112,1.5941057801140703,0.0
ECT,heavy,normal,True,heavy_normal,17,90017,170.0,22.0,148.0,0.12941176470588237,1319.6227671847732,1.0,1961.5921013244053,15980.0,90017.0,10000.0,0.0,170.0,-532.4258178364794,2447.826758171727,0.0,148.0,148.0,0.0,148.0,29.031700878065013,169.0,0.0,28.94149952465509,19.615921013244044,16.956666625984617,-14.515850439032507,-507.0,0.0,-8.682449857396524,-3.923184202648811,1.6956666625984607,0.0
PPO,heavy,normal,True,heavy_normal,17,90017,170.0,25.0,145.0,0.14705882352941177,1269.036465579836,0.96,2475.27625972345,20900.0,90017.0,10000.0,0.0,170.0,-529.7056738897863,2227.595654540164,1.0,145.0,146.0,0.0,145.0,31.725911639495905,168.0,0.0,22.020963828836326,24.752762597234497,17.141235980594935,-15.862955819747953,-504.0,0.0,-6.606289148650897,-4.950552519446901,1.7141235980594924,0.0
FIFO,heavy,normal,True,heavy_normal,18,90018,193.0,1.0,192.0,0.0051813471502590676,1340.5063519373916,1.0,17134.226335898107,159880.0,90018.0,10000.0,0.0,193.0,-751.0321620493432,1340.5063519373916,0.0,192.0,192.0,0.0,192.0,1.3405063519373916,221.5,0.0,172.5365518953434,171.34226335898106,1.6750936702474535,-0.6702531759686958,-664.5,0.0,-51.760965568602884,-34.26845267179621,0.16750936702474534,0.0
RoundRobin,heavy,normal,True,heavy_normal,18,90018,193.0,36.0,157.0,0.18652849740932642,1069.5589128397698,0.9722222222222222,6639.32426942219,59340.0,90018.0,10000.0,0.0,193.0,-628.9771750935952,1823.976826174253,1.0,149.0,150.0,8.0,149.0,38.5041208622317,183.0,7.5,66.20110701053173,66.3932426942219,24.138659795249083,-19.25206043111585,-549.0,-30.0,-19.860332103159504,-13.278648538844381,2.4138659795249104,8.0
Random,heavy,normal,True,heavy_normal,18,90018,193.0,36.0,157.0,0.18652849740932642,1121.4194357896645,1.0,8062.241375637864,72170.0,90018.0,10000.0,0.0,193.0,-645.1293464316536,2009.853213201747,0.0,148.0,148.0,9.0,148.0,40.37109968842792,184.0,8.0,91.53111870472996,80.62241375637863,26.400217752551498,-20.18554984421396,-552.0,-32.0,-27.459335611418993,-16.124482751275725,2.6400217752551502,9.0
Greedy,heavy,normal,True,heavy_normal,18,90018,193.0,14.0,179.0,0.07253886010362694,1320.9980240209927,1.0,2818.067992883305,24500.0,90018.0,10000.0,0.0,193.0,-648.3789783189872,2094.264648401484,0.0,179.0,179.0,0.0,179.0,18.493972336293897,210.5,0.0,12.423567559652064,28.18067992883305,17.31214102822065,-9.246986168146949,-631.5,0.0,-3.7270702678956136,-5.636135985766611,1.7312141028220667,0.0
ECT,heavy,normal,True,heavy_normal,18,90018,193.0,14.0,179.0,0.07253886010362694,1373.4345820958545,1.0,2291.696802163407,19600.0,90018.0,10000.0,0.0,193.0,-644.0410603220132,1870.316790339896,0.0,179.0,179.0,0.0,179.0,19.22808414934196,207.0,0.0,34.460749086515584,22.91696802163407,14.946000829392219,-9.61404207467098,-621.0,0.0,-10.338224725954673,-4.5833936043268135,1.4946000829392225,0.0
PPO,heavy,normal,True,heavy_normal,18,90018,193.0,15.0,178.0,0.07772020725388601,1498.1945377978218,1.0,2667.034592339788,23240.0,90018.0,10000.0,0.0,193.0,-645.6196723255994,2541.6254954406754,0.0,178.0,178.0,0.0,178.0,22.472918066967328,208.0,0.0,22.04430593103099,26.670345923397882,15.64147671873335,-11.236459033483664,-624.0,0.0,-6.613291779309286,-5.334069184679575,1.564147671873334,0.0
FIFO,heavy,normal,True,heavy_normal,19,90019,173.0,2.0,171.0,0.011560693641618497,1271.4099523218215,1.0,14727.287193193515,137370.0,90019.0,10000.0,0.0,173.0,-638.8916491532779,1509.7756908566973,0.0,171.0,171.0,0.0,171.0,2.542819904643643,187.5,0.0,152.94694727195053,147.27287193193516,2.184193670160444,-1.2714099523218214,-562.5,0.0,-45.88408418158508,-29.45457438638703,0.2184193670160444,0.0
RoundRobin,heavy,normal,True,heavy_normal,19,90019,173.0,38.0,135.0,0.21965317919075145,893.23670200195,1.0,4726.816684094997,40880.0,90019.0,10000.0,0.0,173.0,-511.3931170886272,1446.4141757430205,0.0,121.0,121.0,14.0,121.0,33.94299467607411,140.5,13.0,46.81646430726749,47.268166840949974,25.7695290978013,-16.971497338037054,-421.5,-52.0,-14.044939292180251,-9.453633368189996,2.576952909780129,14.0
Random,heavy,normal,True,heavy_normal,19,90019,173.0,29.0,144.0,0.1676300578034682,1188.6623881524647,0.9310344827586207,4772.641245912144,41980.0,90019.0,10000.0,0.0,173.0,-542.6199065968401,1999.5729024401228,2.0,133.0,135.0,11.0,133.0,34.47120925642147,156.0,9.5,40.24998147696974,47.72641245912144,22.359749662857304,-17.235604628210734,-468.0,-38.0,-12.074994443090914,-9.54528249182429,2.235974966285731,11.0
Greedy,heavy,normal,True,heavy_normal,19,90019,173.0,22.0,151.0,0.12716763005780346,1309.2246584521697,1.0,2713.0039788802796,22690.0,90019.0,10000.0,0.0,173.0,-536.9261678798707,2043.8679805841816,0.0,151.0,151.0,0.0,151.0,28.801304329957546,172.0,0.0,11.124909956151214,27.130039788802804,22.379652297139856,-14.400652164978773,-516.0,0.0,-3.337472986845366,-5.426007957760559,2.237965229713985,0.0
ECT,heavy,normal,True,heavy_normal,19,90019,173.0,19.0,154.0,0.10982658959537572,1428.520985386678,1.0,1899.0575386812538,15590.0,90019.0,10000.0,0.0,173.0,-549.9518946348717,2344.5403541861965,0.0,154.0,154.0,0.0,154.0,27.141898722346884,175.5,0.0,26.42610374070211,18.990575386812537,18.450009258750498,-13.570949361173442,-526.5,0.0,-7.927831122210633,-3.7981150773625076,1.8450009258750524,0.0
PPO,heavy,normal,True,heavy_normal,19,90019,173.0,21.0,152.0,0.12138728323699421,1473.5958128623554,0.9523809523809523,2501.654046730656,21000.0,90019.0,10000.0,0.0,173.0,-547.1797734239469,2375.3750410476005,1.0,152.0,153.0,0.0,152.0,30.945512070109462,174.0,0.0,22.42993913669742,25.01654046730656,20.252724455785888,-15.472756035054731,-522.0,0.0,-6.728981741009228,-5.00330809346131,2.0252724455785875,0.0
FIFO,heavy,congested,True,heavy_congested,0,90000,163.0,1.0,162.0,0.006134969325153374,887.4669472773112,1.0,36623.1677282826,342240.0,90000.0,10000.0,0.0,163.0,-690.1785598762532,887.4669472773112,0.0,162.0,162.0,0.0,162.0,0.8874669472773112,191.5,0.0,140.02196184886262,366.23167728282596,0.18097608609461574,-0.4437334736386556,-574.5,0.0,-42.00658855465875,-73.24633545656519,0.018097608609461573,0.0
RoundRobin,heavy,congested,True,heavy_congested,0,90000,163.0,4.0,159.0,0.024539877300613498,1565.8759388310696,1.0,12794.44078748196,119350.0,90000.0,10000.0,0.0,163.0,-622.3315770524463,2349.7443717431615,0.0,149.0,149.0,10.0,149.0,6.263503755324278,177.5,12.0,44.29637932711061,127.9444078748196,1.7797019831285381,-3.131751877662139,-532.5,-48.0,-13.288913798133187,-25.588881574963924,0.1779701983128539,10.0
Random,heavy,congested,True,heavy_congested,0,90000,163.0,8.0,155.0,0.049079754601226995,1007.7164762690041,0.875,15795.099810697011,147040.0,90000.0,10000.0,0.0,163.0,-617.7654868360921,1523.7292848655495,1.0,151.0,152.0,4.0,151.0,8.061731810152034,183.0,3.5,65.19627401809535,157.95099810697013,4.14460895806431,-4.030865905076017,-549.0,-14.0,-19.558882205428603,-31.590199621394028,0.41446089580643125,4.0
Greedy,heavy,congested,True,heavy_congested,0,90000,163.0,4.0,159.0,0.024539877300613498,1333.6566949092562,0.75,8405.260292468549,78230.0,90000.0,10000.0,0.0,163.0,-592.0008751316316,1795.1042634350863,1.0,159.0,160.0,0.0,159.0,5.334626779637024,190.5,0.0,4.164672039885826,84.05260292468549,2.263604550897428,-2.667313389818512,-571.5,0.0,-1.2494016119657472,-16.8105205849371,0.2263604550897429,0.0
ECT,heavy,congested,True,heavy_congested,0,90000,163.0,3.0,160.0,0.018404907975460124,1290.886186359158,1.0,6112.959401878186,56880.0,90000.0,10000.0,0.0,163.0,-592.2812139036868,1918.4492755312826,0.0,160.0,160.0,0.0,160.0,3.8726585590774736,190.5,0.0,23.010187761602914,61.12959401878187,2.8409050808939766,-1.9363292795387368,-571.5,0.0,-6.90305632848087,-12.225918803756374,0.2840905080893975,0.0
PPO,heavy,congested,True,heavy_congested,0,90000,163.0,3.0,160.0,0.018404907975460124,1206.425845336745,0.6666666666666666,8405.097544148557,78310.0,90000.0,10000.0,0.0,163.0,-595.3936343281339,1778.406354770768,1.0,160.0,161.0,0.0,160.0,3.6192775360102356,191.0,0.0,13.378285660683805,84.05097544148558,2.3968522637344956,-1.8096387680051178,-573.0,0.0,-4.013485698205143,-16.810195088297114,0.23968522637344952,0.0
FIFO,heavy,congested,True,heavy_congested,1,90001,185.0,1.0,184.0,0.005405405405405406,541.2128160072373,1.0,40079.17667448375,374530.0,90001.0,10000.0,0.0,185.0,-772.5137226683811,541.2128160072373,0.0,184.0,184.0,0.0,184.0,0.5412128160072373,214.5,0.0,162.00204850825747,400.7917667448375,0.15851641067379688,-0.2706064080036186,-643.5,0.0,-48.60061455247715,-80.15835334896751,0.01585164106737969,0.0
RoundRobin,heavy,congested,True,heavy_congested,1,90001,185.0,2.0,183.0,0.010810810810810811,754.3875793124128,1.0,13905.434956202002,129870.0,90001.0,10000.0,0.0,185.0,-699.5071679712403,946.2448662870706,0.0,175.0,175.0,8.0,175.0,1.5087751586248255,204.0,10.0,63.28414030629535,139.05434956202,0.4333161236471249,-0.7543875793124127,-612.0,-40.0,-18.9852420918886,-27.810869912404,0.04333161236471249,8.0
Random,heavy,congested,True,heavy_congested,1,90001,185.0,4.0,181.0,0.021621621621621623,1624.8766702807286,1.0,10327.120174763064,96090.0,90001.0,10000.0,0.0,185.0,-694.633484923329,2050.8223524243867,0.0,166.0,166.0,15.0,166.0,6.499506681122914,195.0,17.0,60.53417367514175,103.27120174763064,4.307608693010289,-3.249753340561457,-585.0,-68.0,-18.160252102542533,-20.654240349526123,0.4307608693010293,15.0
Greedy,heavy,congested,True,heavy_congested,1,90001,185.0,1.0,184.0,0.005405405405405406,541.2128160072373,1.0,9083.223765739942,84840.0,90001.0,10000.0,0.0,185.0,-662.907300443239,541.2128160072373,0.0,184.0,184.0,0.0,184.0,0.5412128160072373,214.5,0.0,3.286993816076138,90.83223765739942,0.15851641067379688,-0.2706064080036186,-643.5,0.0,-0.986098144822843,-18.166447531479882,0.01585164106737969,0.0
ECT,heavy,congested,True,heavy_congested,1,90001,185.0,1.0,184.0,0.005405405405405406,381.2128160072373,1.0,9932.60754911666,92750.0,90001.0,10000.0,0.0,185.0,-672.911639131337,381.2128160072373,0.0,181.0,181.0,3.0,181.0,0.3812128160072373,212.5,2.0,24.898686641122715,99.3260754911666,1.1378836723671482,-0.19060640800361864,-637.5,-8.0,-7.469605992336815,-19.86521509823332,0.11378836723671482,3.0
PPO,heavy,congested,True,heavy_congested,1,90001,185.0,1.0,184.0,0.005405405405405406,381.2128160072373,1.0,5949.405031917306,55430.0,90001.0,10000.0,0.0,185.0,-660.2386265787401,381.2128160072373,0.0,184.0,184.0,0.0,184.0,0.3812128160072373,214.5,0.0,16.046086001232467,59.49405031917306,1.6461569346786609,-0.19060640800361864,-643.5,0.0,-4.813825800369741,-11.898810063834613,0.1646156934678661,0.0
FIFO,heavy,congested,True,heavy_congested,2,90002,177.0,1.0,176.0,0.005649717514124294,1602.3624252732345,1.0,41640.90753169431,389140.0,90002.0,10000.0,0.0,177.0,-742.3262239861019,1602.3624252732345,0.0,176.0,176.0,0.0,176.0,1.6023624252732345,204.0,0.0,154.25565299345143,416.40907531694313,0.3346818795870596,-0.8011812126366172,-612.0,0.0,-46.276695898035356,-83.28181506338863,0.03346818795870598,0.0
RoundRobin,heavy,congested,True,heavy_congested,2,90002,177.0,4.0,173.0,0.022598870056497175,1542.413931764078,1.0,11129.606377762653,103890.0,90002.0,10000.0,0.0,177.0,-661.918073981914,1872.4379219677207,0.0,158.0,158.0,15.0,158.0,6.169655727056313,183.5,18.0,47.472880728865796,111.29606377762653,1.6783085579934802,-3.0848278635281563,-550.5,-72.0,-14.24186421865973,-22.259212755525308,0.16783085579934792,15.0
Random,heavy,congested,True,heavy_congested,2,90002,177.0,4.0,173.0,0.022598870056497175,1361.9200877951455,1.0,16698.604089004773,155850.0,90002.0,10000.0,0.0,177.0,-674.7314566654735,2071.616204704063,0.0,162.0,162.0,11.0,162.0,5.4476803511805825,189.5,12.5,67.79296317487196,166.98604089004775,2.2748064058784894,-2.7238401755902912,-568.5,-50.0,-20.337888952461597,-33.39720817800955,0.22748064058784886,11.0
Greedy,heavy,congested,True,heavy_congested,2,90002,177.0,3.0,174.0,0.01694915254237288,1433.3595961957592,1.0,8174.697238054138,76260.0,90002.0,10000.0,0.0,177.0,-626.7080546001198,1834.1258774583366,0.0,174.0,174.0,0.0,174.0,4.300078788587278,202.5,0.0,2.9834596935498405,81.74697238054137,1.8641717834718674,-2.150039394293639,-607.5,0.0,-0.8950379080649532,-16.349394476108277,0.18641717834718666,0.0
ECT,heavy,congested,True,heavy_congested,2,90002,177.0,3.0,174.0,0.01694915254237288,1315.699921386922,1.0,10673.193744084547,99560.0,90002.0,10000.0,0.0,177.0,-648.7451709061969,1814.8279750156853,0.0,166.0,166.0,8.0,166.0,3.9470997641607655,191.5,11.0,23.989469811029178,106.73193744084547,2.716074073614358,-1.9735498820803827,-574.5,-44.0,-7.196840943308755,-21.346387488169096,0.27160740736143557,8.0
PPO,heavy,congested,True,heavy_congested,2,90002,177.0,3.0,174.0,0.01694915254237288,1445.4750335077433,1.0,7244.347230636729,67520.0,90002.0,10000.0,0.0,177.0,-628.5470428068918,2165.2207777419035,0.0,174.0,174.0,0.0,174.0,4.336425100523231,202.5,0.0,15.453660900868803,72.4434723063673,2.4596247490395227,-2.1682125502616154,-607.5,0.0,-4.636098270260645,-14.48869446127346,0.2459624749039521,0.0
FIFO,heavy,congested,True,heavy_congested,3,90003,174.0,1.0,173.0,0.005747126436781609,758.7092671544602,0.0,41555.518328193735,388350.0,90003.0,10000.0,0.0,174.0,-739.2906787296668,758.7092671544602,1.0,173.0,174.0,0.0,173.0,0.7587092671544602,203.5,0.0,151.05784030139256,415.5551832819374,0.17064650715693988,-0.3793546335772301,-610.5,0.0,-45.3173520904177,-83.11103665638748,0.017064650715693987,0.0
RoundRobin,heavy,congested,True,heavy_congested,3,90003,174.0,4.0,170.0,0.022988505747126436,981.2502426726331,0.75,14998.928148080859,139840.0,90003.0,10000.0,0.0,174.0,-662.3787649307794,1499.838722888718,1.0,164.0,165.0,6.0,164.0,3.925000970690532,190.5,10.5,57.50470183795717,149.9892814808086,3.3300240211482355,-1.962500485345266,-571.5,-42.0,-17.25141055138715,-29.997856296161718,0.33300240211482335,6.0
Random,heavy,congested,True,heavy_congested,3,90003,174.0,3.0,171.0,0.017241379310344827,1026.959265547346,1.0,11680.569598563678,108990.0,90003.0,10000.0,0.0,174.0,-661.063540094041,1617.2511080539912,0.0,158.0,158.0,13.0,158.0,3.0808777966420378,186.5,14.0,69.56932275078722,116.80569598563679,2.0883482664364643,-1.5404388983210189,-559.5,-56.0,-20.870796825236166,-23.361139197127358,0.20883482664364642,13.0
Greedy,heavy,congested,True,heavy_congested,3,90003,174.0,3.0,171.0,0.017241379310344827,1243.6259322140124,0.6666666666666666,7464.041884438589,69540.0,90003.0,10000.0,0.0,174.0,-622.3939992027126,1968.251108053991,1.0,171.0,172.0,0.0,171.0,3.7308777966420377,201.5,0.0,4.3565205651636445,74.64041884438589,2.0647963403465286,-1.8654388983210188,-604.5,0.0,-1.3069561695490917,-14.928083768877178,0.20647963403465291,0.0
ECT,heavy,congested,True,heavy_congested,3,90003,174.0,3.0,171.0,0.017241379310344827,1096.959265547346,1.0,11024.50329188694,102880.0,90003.0,10000.0,0.0,174.0,-641.1970754190288,1734.2511080539912,0.0,165.0,165.0,6.0,165.0,3.2908777966420377,191.5,9.0,24.159939573721573,110.2450329188694,2.4535193518267375,-1.6454388983210189,-574.5,-36.0,-7.247981872116469,-22.04900658377388,0.24535193518267406,6.0
PPO,heavy,congested,True,heavy_congested,3,90003,174.0,3.0,171.0,0.017241379310344827,1136.959265547346,1.0,8530.707261020098,79510.0,90003.0,10000.0,0.0,174.0,-625.7179505319652,1746.2511080539912,0.0,171.0,171.0,0.0,171.0,3.410877796642038,200.5,0.0,19.094152943642268,85.30707261020098,2.7714877148861605,-1.705438898321019,-601.5,0.0,-5.728245883092676,-17.061414522040195,0.27714877148861633,0.0
FIFO,heavy,congested,True,heavy_congested,4,90004,185.0,0.0,185.0,0.0,0.0,0.0,39048.16279828783,364820.0,90004.0,10000.0,0.0,185.0,-719.5000328333344,0.0,0.0,185.0,185.0,0.0,185.0,0.0,197.5,0.0,163.2929158202995,390.48162798287825,0.8416750933108219,0.0,-592.5,0.0,-48.987874746089744,-78.09632559657565,0.0841675093310822,0.0
RoundRobin,heavy,congested,True,heavy_congested,4,90004,185.0,6.0,179.0,0.032432432432432434,1290.5648112756755,1.0,12944.002527798788,120350.0,90004.0,10000.0,0.0,185.0,-635.1382093626084,1887.6900349523994,0.0,170.0,170.0,9.0,170.0,7.743388867654053,181.5,11.0,58.58992671157188,129.44002527798787,6.984681402878863,-3.8716944338270265,-544.5,-44.0,-17.576978013471564,-25.888005055597578,0.698468140287885,9.0
Random,heavy,congested,True,heavy_congested,4,90004,185.0,3.0,182.0,0.016216216216216217,1775.8323930281258,1.0,11808.887900292062,109990.0,90004.0,10000.0,0.0,185.0,-645.9488422590147,2077.5174858500222,0.0,168.0,168.0,14.0,168.0,5.327497179084378,178.0,17.5,53.531684432626754,118.08887900292062,3.9218746089964456,-2.663748589542189,-534.0,-70.0,-16.059505329788024,-23.617775800584127,0.3921874608996446,14.0
Greedy,heavy,congested,True,heavy_congested,4,90004,185.0,4.0,181.0,0.021621621621621623,1300.9541478036226,1.0,7699.149328540099,71530.0,90004.0,10000.0,0.0,185.0,-602.492287695329,1986.1463837256379,0.0,181.0,181.0,0.0,181.0,5.2038165912144905,194.5,0.0,5.026784405999198,76.99149328540099,5.159545791582056,-2.6019082956072452,-583.5,0.0,-1.5080353217997569,-15.3982986570802,0.5159545791582053,0.0
ECT,heavy,congested,True,heavy_congested,4,90004,185.0,5.0,180.0,0.02702702702702703,1283.0317742972165,1.0,11019.832566778168,102530.0,90004.0,10000.0,0.0,185.0,-623.7073937903835,1953.641139574292,0.0,169.0,169.0,11.0,169.0,6.415158871486083,181.0,12.0,26.664769567730737,110.19832566778167,5.392816492350452,-3.2075794357430416,-543.0,-48.0,-7.999430870319216,-22.039665133556337,0.5392816492350448,11.0
PPO,heavy,congested,True,heavy_congested,4,90004,185.0,6.0,179.0,0.032432432432432434,1318.0603613160217,1.0,6123.880381313043,56770.0,90004.0,10000.0,0.0,185.0,-598.0870646323073,2059.7511137004035,0.0,179.0,179.0,0.0,179.0,7.908362167896131,192.0,0.0,21.282881506785078,61.23880381313043,4.997416663024281,-3.9541810839480656,-576.0,0.0,-6.384864452035526,-12.247760762626088,0.4997416663024278,0.0
FIFO,heavy,congested,True,heavy_congested,5,90005,186.0,1.0,185.0,0.005376344086021506,1344.1841892487205,1.0,46487.018356329354,434430.0,90005.0,10000.0,0.0,186.0,-770.9015556704155,1344.1841892487205,0.0,185.0,185.0,0.0,185.0,1.3441841892487205,209.5,0.0,162.6233625890931,464.87018356329355,0.3158191359539465,-0.6720920946243603,-628.5,0.0,-48.78700877672782,-92.97403671265872,0.031581913595394646,0.0
RoundRobin,heavy,congested,True,heavy_congested,5,90005,186.0,8.0,178.0,0.043010752688172046,1399.3064717102548,1.0,12988.944922330416,120680.0,90005.0,10000.0,0.0,186.0,-682.9350983294136,2277.809268376163,0.0,163.0,163.0,15.0,163.0,11.19445177368204,186.5,19.0,55.76551738148779,129.88944922330415,8.6967261653469,-5.59722588684102,-559.5,-76.0,-16.729655214446343,-25.97788984466083,0.8696726165346907,15.0
Random,heavy,congested,True,heavy_congested,5,90005,186.0,5.0,181.0,0.026881720430107527,915.2866710191672,1.0,17199.426247979158,160310.0,90005.0,10000.0,0.0,186.0,-696.7664385397081,1200.2464886264859,0.0,163.0,163.0,18.0,163.0,4.576433355095836,186.5,20.0,70.22370056805433,171.99426247979156,4.877408042144275,-2.288216677547918,-559.5,-80.0,-21.067110170416306,-34.398852495958316,0.48774080421442767,18.0
Greedy,heavy,congested,True,heavy_congested,5,90005,186.0,7.0,179.0,0.03763440860215054,1233.3521036194481,1.0,8357.275273326944,77740.0,90005.0,10000.0,0.0,186.0,-638.7021094801723,1672.1220052080598,0.0,179.0,179.0,0.0,179.0,8.633464725336138,205.5,0.0,5.1454347832311935,83.57275273326944,3.7280386411898867,-4.316732362668069,-616.5,0.0,-1.5436304349693535,-16.71455054665389,0.37280386411898836,0.0
ECT,heavy,congested,True,heavy_congested,5,90005,186.0,7.0,179.0,0.03763440860215054,1296.2092464765908,1.0,12900.292981191393,120140.0,90005.0,10000.0,0.0,186.0,-665.6354153779257,2449.5779812377004,0.0,170.0,170.0,9.0,170.0,9.073464725336137,194.0,11.5,25.72052849855802,129.00292981191393,4.18061496692565,-4.536732362668069,-582.0,-46.0,-7.716158549567403,-25.800585962382787,0.4180614966925647,9.0
PPO,heavy,congested,True,heavy_congested,5,90005,186.0,7.0,179.0,0.03763440860215054,1290.4949607623053,1.0,6825.721767527339,63350.0,90005.0,10000.0,0.0,186.0,-639.8003474205253,2431.5779812377004,0.0,179.0,179.0,0.0,179.0,9.033464725336138,205.5,0.0,18.530175841814824,68.25721767527338,4.268812297419324,-4.516732362668069,-616.5,0.0,-5.559052752544451,-13.651443535054677,0.4268812297419322,0.0
FIFO,heavy,congested,True,heavy_congested,6,90006,180.0,0.0,180.0,0.0,0.0,0.0,42929.46999999927,401210.0,90006.0,10000.0,0.0,180.0,-702.9933610129231,0.0,0.0,180.0,180.0,0.0,180.0,0.0,190.0,0.0,157.1147367097487,429.29469999999276,0.0,0.0,-570.0,0.0,-47.13442101292453,-85.85893999999855,0.0,0.0
